country,amount,success,PSP,3D_secured,card,hour,day,day_of_week,multiple_attempts,retry_count
Germany,255,0,Moneycard,0,Master,22,16,2,0,17
Germany,255,0,UK_Card,0,Master,22,16,2,1,18
Germany,255,0,Simplecard,0,Master,22,16,2,1,19
Switzerland,185,0,UK_Card,1,Master,22,16,2,0,4
Switzerland,185,0,UK_Card,1,Master,22,16,2,1,5
Germany,203,0,UK_Card,1,Diners,22,16,2,0,5
Switzerland,224,1,Moneycard,0,Master,22,16,2,0,8
Germany,82,0,Moneycard,0,Master,22,16,2,0,13
Germany,82,0,Moneycard,0,Master,22,16,2,1,14
Germany,92,0,UK_Card,1,Master,22,16,2,0,29
Germany,253,0,UK_Card,0,Diners,22,16,2,0,15
Germany,253,0,UK_Card,0,Diners,22,16,2,1,16
Germany,253,0,UK_Card,0,Diners,22,16,2,1,17
Switzerland,159,0,Simplecard,0,Diners,22,16,2,0,4
Switzerland,244,1,UK_Card,1,Master,22,16,2,0,0
Germany,87,0,Simplecard,0,Visa,22,16,2,0,17
Switzerland,80,1,Simplecard,1,Master,22,16,2,0,0
Germany,167,0,Simplecard,0,Visa,22,16,2,0,4
Austria,171,0,Moneycard,0,Visa,22,16,2,0,11
Austria,171,0,UK_Card,0,Visa,22,16,2,1,12
Austria,171,1,UK_Card,0,Visa,22,16,2,1,13
Austria,69,0,UK_Card,0,Diners,22,16,2,0,1
Austria,148,0,UK_Card,0,Visa,22,16,2,0,4
Austria,148,0,UK_Card,0,Visa,23,16,2,1,5
Germany,279,1,Goldcard,1,Master,23,16,2,0,12
Germany,283,0,Goldcard,1,Diners,23,16,2,0,9
Austria,68,0,Moneycard,0,Master,23,16,2,0,2
Austria,68,0,Simplecard,0,Master,23,16,2,1,3
Germany,338,0,UK_Card,0,Master,23,16,2,0,14
Austria,208,0,Moneycard,0,Visa,23,16,2,0,3
Austria,208,0,UK_Card,0,Visa,23,16,2,1,4
Austria,208,1,Goldcard,0,Visa,23,16,2,1,5
Switzerland,352,0,UK_Card,0,Master,23,16,2,0,2
Switzerland,352,0,UK_Card,0,Master,23,16,2,1,3
Germany,139,0,UK_Card,0,Visa,23,16,2,0,17
Germany,139,0,UK_Card,0,Visa,23,16,2,1,18
Germany,139,0,UK_Card,0,Visa,23,16,2,1,19
Switzerland,167,0,Simplecard,0,Master,23,16,2,0,10
Germany,90,0,UK_Card,1,Master,23,16,2,0,10
Germany,90,1,UK_Card,1,Master,23,16,2,1,11
Germany,244,0,Moneycard,0,Master,23,16,2,0,15
Germany,233,0,Moneycard,0,Master,23,16,2,0,22
Austria,205,1,Goldcard,0,Master,23,16,2,0,6
Switzerland,34,0,UK_Card,0,Visa,23,16,2,0,1
Switzerland,34,0,Simplecard,0,Visa,23,16,2,1,2
Austria,188,0,Simplecard,0,Master,23,16,2,0,8
Austria,188,0,UK_Card,0,Master,23,16,2,1,9
Switzerland,262,0,Simplecard,0,Master,23,16,2,0,3
Germany,200,1,UK_Card,0,Visa,23,16,2,0,17
Austria,314,0,UK_Card,0,Master,23,16,2,0,1
Switzerland,191,1,Simplecard,1,Diners,23,16,2,0,12
Germany,209,0,UK_Card,0,Master,23,16,2,0,15
Germany,209,0,Goldcard,0,Master,23,16,2,1,16
Germany,209,1,UK_Card,0,Master,23,16,2,1,17
Germany,240,0,Simplecard,1,Diners,0,17,3,0,13
Germany,240,0,UK_Card,1,Diners,0,17,3,1,14
Germany,240,0,Goldcard,1,Diners,0,17,3,1,15
Germany,240,0,UK_Card,1,Diners,0,17,3,1,16
Germany,240,0,Moneycard,1,Diners,0,17,3,1,17
Germany,240,0,UK_Card,1,Diners,0,17,3,1,18
Germany,240,0,UK_Card,1,Diners,0,17,3,1,19
Germany,240,0,Simplecard,1,Diners,0,17,3,1,20
Germany,240,0,Simplecard,1,Diners,0,17,3,1,21
Germany,240,0,UK_Card,0,Master,0,17,3,1,22
Germany,100,1,UK_Card,0,Diners,0,17,3,0,14
Austria,58,0,UK_Card,0,Diners,0,17,3,0,2
Austria,155,1,Moneycard,1,Master,0,17,3,0,1
Germany,192,0,Moneycard,0,Visa,0,17,3,0,37
Germany,192,0,Simplecard,0,Visa,0,17,3,1,38
Germany,192,0,Simplecard,0,Visa,0,17,3,1,39
Germany,152,0,Simplecard,0,Visa,0,17,3,0,15
Germany,272,0,Simplecard,0,Master,0,17,3,0,7
Austria,124,0,UK_Card,0,Visa,0,17,3,0,0
Germany,219,0,UK_Card,0,Master,0,17,3,0,14
Germany,219,0,UK_Card,0,Master,0,17,3,1,15
Germany,219,0,UK_Card,0,Master,0,17,3,1,16
Germany,219,0,Moneycard,0,Master,0,17,3,1,17
Germany,228,1,Goldcard,1,Visa,0,17,3,0,14
Germany,164,0,UK_Card,0,Diners,0,17,3,0,26
Germany,237,0,Simplecard,1,Master,0,17,3,0,22
Austria,206,0,Simplecard,0,Master,0,17,3,0,9
Austria,325,0,UK_Card,0,Master,0,17,3,0,1
Austria,325,1,UK_Card,0,Master,0,17,3,1,2
Germany,105,0,Simplecard,0,Diners,0,17,3,0,23
Germany,7,0,Simplecard,0,Diners,0,17,3,0,0
Germany,123,1,UK_Card,0,Visa,0,17,3,0,14
Germany,127,0,Simplecard,0,Master,0,17,3,0,18
Germany,319,0,Simplecard,0,Master,0,17,3,0,2
Germany,319,0,UK_Card,0,Master,0,17,3,1,3
Germany,319,0,UK_Card,0,Master,0,17,3,1,4
Germany,302,0,Simplecard,1,Diners,0,17,3,0,4
Germany,302,0,UK_Card,1,Diners,0,17,3,1,5
Germany,302,0,UK_Card,1,Diners,0,17,3,1,6
Germany,302,0,Goldcard,1,Diners,0,17,3,1,7
Germany,302,0,Moneycard,1,Diners,0,17,3,1,8
Switzerland,282,0,UK_Card,1,Master,0,17,3,0,2
Germany,143,0,UK_Card,0,Master,1,17,3,0,19
Germany,173,0,Moneycard,0,Visa,1,17,3,0,26
Germany,266,0,UK_Card,1,Master,1,17,3,0,17
Germany,266,0,UK_Card,1,Master,1,17,3,1,18
Austria,176,0,Moneycard,0,Master,1,17,3,0,3
Switzerland,47,0,Simplecard,0,Visa,1,17,3,0,5
Switzerland,47,0,Goldcard,0,Visa,1,17,3,1,6
Austria,222,1,UK_Card,1,Master,1,17,3,0,5
Austria,179,0,UK_Card,0,Diners,1,17,3,0,12
Austria,179,0,UK_Card,0,Diners,1,17,3,1,13
Austria,179,0,UK_Card,0,Diners,1,17,3,1,14
Austria,179,1,Moneycard,0,Diners,1,17,3,1,15
Germany,182,0,Simplecard,1,Master,1,17,3,0,13
Germany,298,0,UK_Card,0,Master,1,17,3,0,19
Austria,114,0,UK_Card,0,Visa,1,17,3,0,1
Austria,114,1,UK_Card,0,Visa,1,17,3,1,2
Germany,227,1,UK_Card,1,Master,1,17,3,0,21
Germany,370,0,UK_Card,0,Master,1,17,3,0,2
Germany,370,0,Simplecard,0,Master,1,17,3,1,3
Germany,370,0,UK_Card,0,Master,1,17,3,1,4
Germany,370,0,UK_Card,0,Master,1,17,3,1,5
Germany,370,0,Simplecard,0,Master,1,17,3,1,6
Germany,370,0,Simplecard,0,Master,1,17,3,1,7
Austria,168,0,UK_Card,0,Diners,1,17,3,0,4
Austria,168,1,Goldcard,0,Diners,1,17,3,1,5
Germany,49,0,Moneycard,0,Visa,1,17,3,0,5
Germany,49,1,UK_Card,0,Visa,1,17,3,1,6
Austria,162,0,UK_Card,1,Master,1,17,3,0,4
Austria,162,0,Simplecard,1,Master,1,17,3,1,5
Switzerland,114,0,Simplecard,0,Visa,1,17,3,0,2
Switzerland,114,1,Simplecard,0,Visa,1,17,3,1,3
Germany,74,0,Simplecard,1,Master,1,17,3,0,3
Austria,109,1,Moneycard,1,Visa,1,17,3,0,4
Germany,186,0,Moneycard,0,Visa,1,17,3,0,11
Germany,186,0,Simplecard,0,Visa,1,17,3,1,12
Germany,186,0,Moneycard,0,Visa,1,17,3,1,13
Germany,191,1,Moneycard,0,Diners,2,17,3,0,9
Germany,193,1,UK_Card,0,Master,2,17,3,0,10
Switzerland,62,0,Simplecard,0,Master,2,17,3,0,2
Germany,47,0,Simplecard,0,Master,2,17,3,0,8
Germany,47,0,UK_Card,0,Master,2,17,3,1,9
Switzerland,157,0,UK_Card,0,Master,2,17,3,0,9
Switzerland,157,0,Simplecard,0,Master,2,17,3,1,10
Germany,202,0,UK_Card,1,Diners,2,17,3,0,32
Germany,202,0,Moneycard,1,Diners,2,17,3,1,33
Switzerland,192,0,UK_Card,0,Master,2,17,3,0,3
Switzerland,192,0,UK_Card,0,Master,2,17,3,1,4
Switzerland,192,1,UK_Card,0,Master,2,17,3,1,5
Switzerland,281,0,Moneycard,1,Master,2,17,3,0,16
Switzerland,281,0,UK_Card,1,Master,2,17,3,1,17
Switzerland,281,0,UK_Card,1,Master,2,17,3,1,18
Germany,113,1,UK_Card,0,Visa,2,17,3,0,17
Germany,103,0,Simplecard,0,Diners,2,17,3,0,4
Germany,103,1,UK_Card,0,Diners,2,17,3,1,5
Switzerland,44,1,Goldcard,0,Visa,2,17,3,0,3
Germany,236,0,Moneycard,0,Master,2,17,3,0,19
Germany,236,0,Moneycard,0,Master,2,17,3,1,20
Germany,236,0,Simplecard,0,Master,2,17,3,1,21
Germany,274,1,UK_Card,1,Master,2,17,3,0,11
Austria,131,0,UK_Card,0,Master,2,17,3,0,6
Austria,131,0,Simplecard,0,Master,2,17,3,1,7
Austria,131,0,UK_Card,0,Master,2,17,3,1,8
Germany,103,0,Simplecard,0,Master,2,17,3,0,5
Austria,223,1,UK_Card,1,Master,2,17,3,0,1
Germany,239,0,UK_Card,0,Master,2,17,3,0,13
Germany,113,0,Moneycard,1,Master,2,17,3,0,17
Germany,113,0,UK_Card,1,Master,2,17,3,1,18
Germany,113,0,Moneycard,1,Master,3,17,3,1,19
Germany,113,0,UK_Card,1,Master,3,17,3,1,20
Germany,113,0,Simplecard,1,Master,3,17,3,1,21
Germany,113,0,UK_Card,1,Master,3,17,3,1,22
Germany,113,0,UK_Card,1,Master,3,17,3,1,23
Germany,113,1,Simplecard,1,Master,3,17,3,1,24
Switzerland,371,0,Simplecard,1,Diners,3,17,3,0,2
Switzerland,371,1,Simplecard,1,Diners,3,17,3,1,3
Switzerland,285,0,UK_Card,1,Diners,3,17,3,0,2
Germany,269,1,Goldcard,1,Visa,3,17,3,0,12
Germany,170,0,UK_Card,0,Master,3,17,3,0,27
Germany,170,0,UK_Card,0,Master,3,17,3,1,28
Austria,229,0,Simplecard,0,Diners,3,17,3,0,4
Germany,372,0,Moneycard,0,Master,3,17,3,0,1
Germany,241,0,UK_Card,0,Master,3,17,3,0,6
Germany,241,1,UK_Card,0,Master,3,17,3,1,7
Germany,184,0,UK_Card,0,Visa,3,17,3,0,40
Switzerland,218,0,Simplecard,1,Diners,3,17,3,0,4
Germany,246,0,UK_Card,0,Visa,3,17,3,0,9
Germany,246,0,Moneycard,0,Visa,3,17,3,1,10
Germany,246,0,UK_Card,0,Visa,3,17,3,1,11
Germany,246,0,Simplecard,0,Visa,3,17,3,1,12
Germany,246,1,UK_Card,0,Visa,3,17,3,1,13
Germany,71,1,Goldcard,1,Visa,3,17,3,0,2
Germany,221,0,UK_Card,0,Visa,3,17,3,0,10
Germany,221,0,UK_Card,0,Visa,3,17,3,1,11
Germany,216,0,Simplecard,0,Master,3,17,3,0,20
Germany,216,0,UK_Card,0,Master,3,17,3,1,21
Germany,216,0,UK_Card,0,Master,3,17,3,1,22
Germany,216,0,UK_Card,0,Master,3,17,3,1,23
Germany,216,0,UK_Card,0,Master,3,17,3,1,24
Germany,372,0,UK_Card,0,Visa,3,17,3,0,1
Germany,372,0,Simplecard,0,Visa,3,17,3,1,2
Germany,249,1,Moneycard,1,Visa,3,17,3,0,3
Austria,124,0,Moneycard,0,Visa,3,17,3,0,0
Switzerland,216,0,UK_Card,0,Visa,3,17,3,0,3
Switzerland,216,0,UK_Card,0,Visa,3,17,3,1,4
Switzerland,216,0,Moneycard,0,Visa,3,17,3,1,5
Switzerland,216,1,Moneycard,0,Visa,3,17,3,1,6
Germany,158,0,Simplecard,0,Master,3,17,3,0,16
Germany,158,1,UK_Card,0,Master,3,17,3,0,16
Germany,105,0,UK_Card,0,Master,3,17,3,0,23
Switzerland,192,0,UK_Card,0,Diners,3,17,3,0,5
Germany,27,0,Simplecard,0,Master,3,17,3,0,5
Austria,282,0,UK_Card,0,Master,3,17,3,0,6
Austria,282,1,UK_Card,0,Master,3,17,3,1,7
Switzerland,174,0,Simplecard,1,Diners,3,17,3,0,5
Switzerland,174,0,UK_Card,1,Diners,3,17,3,1,6
Switzerland,174,0,Simplecard,1,Diners,3,17,3,1,7
Switzerland,174,0,UK_Card,1,Diners,3,17,3,1,8
Switzerland,174,0,Moneycard,1,Diners,3,17,3,1,9
Germany,65,1,Simplecard,1,Visa,4,17,3,0,5
Austria,415,0,Simplecard,0,Visa,4,17,3,0,0
Austria,415,1,Simplecard,0,Visa,4,17,3,1,1
Germany,125,0,UK_Card,0,Diners,4,17,3,0,10
Germany,435,1,Goldcard,0,Diners,4,17,3,0,1
Germany,125,0,UK_Card,0,Diners,4,17,3,0,10
Germany,125,1,Simplecard,0,Diners,4,17,3,1,11
Germany,29,1,Moneycard,1,Master,4,17,3,0,7
Switzerland,39,0,UK_Card,1,Master,4,17,3,0,8
Switzerland,39,0,UK_Card,1,Master,4,17,3,1,9
Switzerland,39,0,Simplecard,1,Master,4,17,3,1,10
Switzerland,35,0,Simplecard,0,Visa,4,17,3,0,10
Switzerland,35,0,Simplecard,0,Visa,4,17,3,1,11
Switzerland,146,1,Goldcard,0,Visa,4,17,3,0,2
Switzerland,203,0,Goldcard,0,Master,4,17,3,0,6
Germany,153,0,Goldcard,1,Master,4,17,3,0,12
Germany,153,0,UK_Card,1,Master,4,17,3,1,13
Germany,153,0,UK_Card,1,Master,4,17,3,1,14
Austria,250,0,UK_Card,0,Master,4,17,3,0,2
Switzerland,23,0,UK_Card,0,Master,4,17,3,0,3
Switzerland,23,0,Simplecard,0,Master,4,17,3,1,4
Germany,307,1,UK_Card,0,Master,4,17,3,0,7
Germany,131,0,UK_Card,0,Visa,4,17,3,0,16
Germany,131,1,Simplecard,0,Visa,4,17,3,1,17
Austria,351,0,Moneycard,0,Visa,4,17,3,0,1
Germany,201,0,UK_Card,1,Visa,4,17,3,0,15
Germany,201,1,UK_Card,1,Visa,4,17,3,1,16
Germany,201,0,Simplecard,0,Master,4,17,3,0,16
Germany,226,0,UK_Card,0,Visa,4,17,3,0,18
Germany,226,0,Goldcard,0,Visa,4,17,3,1,19
Germany,109,0,Simplecard,1,Diners,4,17,3,0,4
Germany,252,0,UK_Card,0,Diners,5,17,3,0,7
Germany,131,0,UK_Card,0,Master,5,17,3,0,17
Germany,131,0,Simplecard,0,Master,5,17,3,1,18
Germany,131,0,UK_Card,0,Master,5,17,3,1,19
Germany,131,0,UK_Card,0,Master,5,17,3,1,20
Germany,151,0,Simplecard,0,Visa,5,17,3,0,8
Germany,151,0,UK_Card,0,Visa,5,17,3,1,9
Germany,191,0,Moneycard,1,Master,5,17,3,0,9
Switzerland,416,0,Simplecard,0,Visa,5,17,3,0,1
Germany,235,0,UK_Card,0,Master,5,17,3,0,8
Germany,255,0,UK_Card,0,Diners,5,17,3,0,19
Germany,255,0,Simplecard,0,Diners,5,17,3,1,20
Germany,255,0,Simplecard,0,Diners,5,17,3,1,21
Germany,257,0,UK_Card,0,Visa,5,17,3,0,16
Germany,273,0,Simplecard,0,Master,5,17,3,0,17
Austria,231,1,Simplecard,0,Master,5,17,3,0,8
Switzerland,165,0,Moneycard,0,Master,5,17,3,0,8
Germany,97,0,Simplecard,0,Master,5,17,3,0,14
Germany,97,1,Simplecard,0,Master,5,17,3,1,15
Germany,131,0,UK_Card,1,Master,5,17,3,0,20
Germany,131,1,UK_Card,1,Master,5,17,3,1,21
Germany,233,0,Simplecard,0,Visa,5,17,3,0,22
Germany,233,0,Goldcard,0,Visa,5,17,3,1,23
Germany,233,0,UK_Card,0,Visa,5,17,3,1,24
Germany,233,0,UK_Card,0,Visa,5,17,3,1,25
Germany,210,0,UK_Card,0,Master,5,17,3,0,12
Germany,210,0,UK_Card,0,Master,5,17,3,1,13
Austria,271,0,UK_Card,1,Visa,5,17,3,0,3
Switzerland,35,0,UK_Card,0,Master,6,17,3,0,11
Switzerland,35,1,UK_Card,0,Master,6,17,3,1,12
Germany,220,0,Moneycard,0,Master,6,17,3,0,8
Germany,212,1,UK_Card,0,Master,6,17,3,0,23
Switzerland,205,0,Simplecard,0,Diners,6,17,3,0,12
Germany,305,0,Simplecard,1,Master,6,17,3,0,8
Germany,305,0,Simplecard,1,Master,6,17,3,1,9
Germany,305,1,Simplecard,1,Master,6,17,3,1,10
Germany,154,0,UK_Card,0,Master,6,17,3,0,18
Germany,154,1,Goldcard,0,Master,6,17,3,1,19
Germany,275,0,UK_Card,1,Diners,6,17,3,0,36
Germany,81,0,Simplecard,1,Master,6,17,3,0,6
Switzerland,105,0,UK_Card,1,Master,6,17,3,0,1
Austria,64,0,UK_Card,0,Master,6,17,3,0,0
Austria,64,0,Simplecard,0,Master,6,17,3,1,1
Germany,307,0,UK_Card,0,Visa,6,17,3,0,7
Germany,307,0,UK_Card,0,Visa,6,17,3,1,8
Austria,113,1,Goldcard,0,Master,6,17,3,0,3
Germany,197,1,Goldcard,1,Diners,6,17,3,0,12
Switzerland,243,0,Moneycard,0,Master,6,17,3,0,5
Switzerland,28,0,UK_Card,0,Master,6,17,3,0,0
Switzerland,28,0,UK_Card,0,Master,6,17,3,1,1
Germany,243,0,Simplecard,0,Master,6,17,3,0,5
Switzerland,218,0,Simplecard,1,Diners,6,17,3,0,4
Germany,228,1,Goldcard,0,Master,6,17,3,0,14
Germany,109,1,Moneycard,1,Diners,6,17,3,0,4
Germany,242,0,Simplecard,0,Master,6,17,3,0,3
Germany,242,0,Moneycard,0,Master,6,17,3,1,4
Germany,242,0,Simplecard,0,Master,6,17,3,1,5
Germany,206,0,Simplecard,0,Visa,6,17,3,0,22
Austria,285,0,UK_Card,0,Visa,7,17,3,0,5
Austria,285,0,Simplecard,0,Visa,7,17,3,1,6
Austria,147,0,Simplecard,1,Master,7,17,3,0,2
Switzerland,219,0,UK_Card,0,Diners,7,17,3,0,8
Germany,73,0,UK_Card,0,Master,7,17,3,0,11
Germany,193,0,Simplecard,0,Master,7,17,3,0,10
Germany,360,0,UK_Card,1,Diners,7,17,3,0,8
Germany,360,1,UK_Card,1,Diners,7,17,3,1,9
Austria,396,1,Moneycard,0,Diners,7,17,3,0,0
Germany,102,0,UK_Card,0,Master,7,17,3,0,15
Germany,102,1,UK_Card,0,Master,7,17,3,1,16
Germany,254,0,Goldcard,0,Diners,7,17,3,0,17
Germany,254,0,Goldcard,0,Diners,7,17,3,1,18
Germany,254,0,Simplecard,0,Diners,7,17,3,1,19
Germany,254,1,Goldcard,0,Diners,7,17,3,1,20
Germany,289,0,UK_Card,0,Diners,7,17,3,0,23
Germany,230,0,Simplecard,0,Visa,7,17,3,0,15
Switzerland,212,0,UK_Card,0,Visa,7,17,3,0,1
Switzerland,212,1,UK_Card,0,Visa,7,17,3,1,2
Germany,260,0,Moneycard,0,Diners,7,17,3,0,11
Austria,182,0,Moneycard,0,Visa,7,17,3,0,1
Germany,254,0,UK_Card,0,Visa,7,17,3,0,20
Germany,375,0,Simplecard,0,Visa,7,17,3,0,0
Germany,375,0,Simplecard,0,Visa,7,17,3,1,1
Germany,375,0,Simplecard,0,Visa,7,17,3,1,2
Switzerland,172,0,UK_Card,0,Diners,7,17,3,0,6
Switzerland,172,0,UK_Card,0,Diners,7,17,3,1,7
Switzerland,172,1,UK_Card,0,Diners,7,17,3,1,8
Austria,48,1,Moneycard,0,Master,7,17,3,0,9
Germany,243,0,UK_Card,0,Diners,7,17,3,0,5
Germany,243,1,Simplecard,0,Diners,7,17,3,1,6
Germany,90,0,UK_Card,1,Diners,7,17,3,0,11
Germany,169,1,Moneycard,1,Diners,7,17,3,0,14
Austria,211,0,Moneycard,0,Visa,8,17,3,0,5
Austria,211,0,UK_Card,0,Visa,8,17,3,1,6
Austria,211,0,Simplecard,0,Visa,8,17,3,1,7
Germany,48,0,UK_Card,0,Master,8,17,3,0,18
Germany,48,0,UK_Card,0,Master,8,17,3,1,19
Germany,311,1,Moneycard,0,Master,8,17,3,0,1
Germany,186,0,Moneycard,0,Master,8,17,3,0,13
Germany,186,0,Simplecard,0,Master,8,17,3,1,14
Germany,170,0,UK_Card,0,Master,8,17,3,0,28
Germany,173,1,Goldcard,1,Master,8,17,3,0,26
Germany,141,0,UK_Card,0,Diners,8,17,3,0,23
Germany,141,0,Moneycard,0,Diners,8,17,3,1,24
Switzerland,212,0,UK_Card,1,Diners,8,17,3,0,2
Switzerland,212,0,UK_Card,1,Diners,8,17,3,1,3
Switzerland,212,0,Moneycard,1,Diners,8,17,3,1,4
Switzerland,212,0,Moneycard,1,Diners,8,17,3,1,5
Switzerland,212,0,Moneycard,1,Diners,8,17,3,1,6
Austria,245,0,Simplecard,1,Diners,8,17,3,0,2
Austria,245,0,UK_Card,1,Diners,8,17,3,1,3
Switzerland,335,0,UK_Card,0,Master,8,17,3,0,0
Switzerland,335,0,Goldcard,0,Master,8,17,3,1,1
Switzerland,335,0,Simplecard,0,Master,8,17,3,1,2
Germany,167,0,Moneycard,0,Visa,8,17,3,0,4
Germany,37,0,Moneycard,1,Visa,8,17,3,0,12
Germany,37,0,UK_Card,1,Visa,8,17,3,1,13
Germany,37,0,Moneycard,1,Visa,8,17,3,1,14
Germany,201,0,Simplecard,0,Master,8,17,3,0,16
Germany,201,0,Simplecard,0,Master,8,17,3,1,17
Germany,71,0,Simplecard,0,Visa,8,17,3,0,2
Germany,71,1,Simplecard,0,Visa,8,17,3,1,3
Austria,422,0,UK_Card,0,Diners,8,17,3,0,0
Austria,422,0,UK_Card,0,Diners,8,17,3,1,1
Germany,167,0,Goldcard,0,Diners,8,17,3,0,4
Germany,167,1,UK_Card,0,Diners,8,17,3,1,5
Germany,352,0,UK_Card,0,Master,8,17,3,0,1
Germany,226,0,UK_Card,0,Master,8,17,3,0,19
Germany,122,0,UK_Card,1,Visa,8,17,3,0,6
Germany,122,0,UK_Card,1,Visa,8,17,3,1,7
Germany,122,0,UK_Card,1,Visa,8,17,3,1,8
Germany,122,0,Moneycard,1,Visa,8,17,3,1,9
Germany,122,1,UK_Card,1,Visa,8,17,3,1,10
Germany,114,0,Moneycard,0,Diners,8,17,3,0,10
Switzerland,153,0,UK_Card,0,Master,8,17,3,0,3
Switzerland,153,0,Moneycard,0,Master,8,17,3,1,4
Austria,72,0,Simplecard,0,Visa,8,17,3,0,5
Austria,72,1,UK_Card,0,Visa,8,17,3,1,6
Germany,15,0,UK_Card,0,Diners,9,17,3,0,1
Germany,15,0,Moneycard,0,Diners,9,17,3,1,2
Germany,15,1,UK_Card,0,Diners,9,17,3,1,3
Germany,226,0,UK_Card,1,Master,9,17,3,0,19
Germany,226,0,Simplecard,1,Master,9,17,3,1,20
Austria,271,0,UK_Card,0,Visa,9,17,3,0,3
Germany,236,0,Moneycard,0,Visa,9,17,3,0,21
Germany,196,0,UK_Card,0,Visa,9,17,3,0,15
Germany,196,0,Moneycard,0,Visa,9,17,3,1,16
Germany,233,0,UK_Card,0,Visa,9,17,3,0,25
Austria,125,0,Moneycard,0,Visa,9,17,3,0,1
Austria,332,0,UK_Card,0,Master,9,17,3,0,2
Germany,40,1,UK_Card,0,Master,9,17,3,0,11
Germany,267,0,Simplecard,0,Master,9,17,3,0,25
Germany,124,0,UK_Card,0,Visa,9,17,3,0,7
Germany,124,0,UK_Card,0,Visa,9,17,3,1,8
Switzerland,303,1,Simplecard,1,Master,9,17,3,0,9
Germany,91,0,UK_Card,0,Diners,9,17,3,0,7
Germany,91,0,UK_Card,0,Diners,9,17,3,1,8
Austria,31,1,UK_Card,0,Visa,9,17,3,0,2
Germany,184,0,Simplecard,0,Visa,9,17,3,0,40
Germany,284,0,UK_Card,0,Diners,9,17,3,0,15
Germany,284,0,Moneycard,0,Diners,9,17,3,1,16
Germany,325,0,Simplecard,1,Diners,9,17,3,0,4
Germany,325,0,Moneycard,1,Diners,9,17,3,1,5
Germany,325,0,Moneycard,1,Diners,9,17,3,1,6
Germany,325,0,UK_Card,1,Diners,9,17,3,1,7
Austria,214,0,UK_Card,1,Master,9,17,3,0,4
Austria,214,0,Simplecard,1,Master,9,17,3,1,5
Austria,214,0,UK_Card,1,Master,10,17,3,1,6
Switzerland,43,0,UK_Card,0,Master,10,17,3,0,4
Switzerland,43,0,UK_Card,0,Master,10,17,3,1,5
Austria,182,0,UK_Card,1,Visa,10,17,3,0,1
Austria,182,0,UK_Card,1,Visa,10,17,3,1,2
Germany,171,0,UK_Card,1,Diners,10,17,3,0,35
Germany,171,0,Simplecard,1,Diners,10,17,3,1,36
Germany,168,0,UK_Card,0,Visa,10,17,3,0,18
Germany,44,0,Simplecard,0,Master,10,17,3,0,4
Switzerland,182,0,Simplecard,0,Master,10,17,3,0,10
Switzerland,182,0,UK_Card,0,Master,10,17,3,1,11
Switzerland,182,0,UK_Card,0,Master,10,17,3,1,12
Switzerland,252,0,Goldcard,0,Visa,10,17,3,0,13
Germany,268,1,Goldcard,1,Visa,10,17,3,0,12
Germany,173,0,Moneycard,0,Master,10,17,3,0,26
Germany,173,0,UK_Card,0,Master,10,17,3,1,27
Germany,173,0,Simplecard,0,Master,10,17,3,1,28
Germany,173,0,UK_Card,0,Master,10,17,3,1,29
Germany,173,0,Simplecard,0,Master,10,17,3,1,30
Germany,372,0,Simplecard,0,Master,10,17,3,0,2
Germany,295,0,UK_Card,0,Master,10,17,3,0,10
Germany,295,0,UK_Card,0,Master,10,17,3,1,11
Germany,295,0,Goldcard,0,Master,10,17,3,1,12
Switzerland,185,1,UK_Card,1,Master,10,17,3,0,5
Germany,220,0,UK_Card,0,Diners,10,17,3,0,8
Germany,220,1,UK_Card,0,Diners,10,17,3,1,9
Germany,313,0,UK_Card,0,Master,10,17,3,0,3
Austria,145,0,UK_Card,0,Visa,10,17,3,0,2
Austria,145,0,Moneycard,0,Visa,10,17,3,1,3
Germany,186,1,UK_Card,1,Visa,10,17,3,0,14
Austria,404,0,Moneycard,1,Master,10,17,3,0,0
Austria,171,0,UK_Card,0,Diners,11,17,3,0,13
Austria,171,1,UK_Card,0,Diners,11,17,3,1,14
Switzerland,335,0,Moneycard,0,Diners,11,17,3,0,2
Switzerland,335,0,Simplecard,0,Diners,11,17,3,1,3
Switzerland,335,0,UK_Card,0,Diners,11,17,3,1,4
Switzerland,335,0,UK_Card,0,Diners,11,17,3,1,5
Switzerland,335,1,Simplecard,0,Diners,11,17,3,1,6
Germany,265,0,UK_Card,1,Master,11,17,3,0,14
Germany,221,1,Moneycard,0,Master,11,17,3,0,11
Austria,93,0,Moneycard,0,Visa,11,17,3,0,2
Austria,93,0,UK_Card,0,Visa,11,17,3,1,3
Austria,93,0,UK_Card,0,Visa,11,17,3,1,4
Austria,93,0,UK_Card,0,Visa,11,17,3,1,5
Austria,93,0,UK_Card,0,Visa,11,17,3,1,6
Germany,119,0,Goldcard,0,Visa,11,17,3,0,16
Germany,305,0,Moneycard,0,Master,11,17,3,0,10
Switzerland,182,0,UK_Card,1,Diners,11,17,3,0,12
Switzerland,182,1,Goldcard,1,Diners,11,17,3,1,13
Germany,254,1,Simplecard,1,Visa,11,17,3,0,20
Germany,209,0,Simplecard,1,Master,11,17,3,0,17
Germany,139,0,Moneycard,0,Visa,11,17,3,0,19
Germany,139,0,UK_Card,0,Visa,11,17,3,1,20
Switzerland,333,0,Simplecard,0,Diners,11,17,3,0,1
Switzerland,377,0,UK_Card,1,Visa,11,17,3,0,1
